1 2 3
8 17 18
9 18 19
10 16 19
11 15 18
12 13 19
13 14 16
14 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 12 16
7 11 17
8 18 19
9 16 18
10 17 18
11 14 19
12 15 19
13 14 15
13 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 12 16
7 11 17
8 18 19
9 16 18
10 17 19
11 14 19
12 15 18
13 14 17
13 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 12 16
7 11 17
8 18 19
9 17 18
10 16 18
11 15 19
12 14 19
13 14 15
13 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 12 16
7 11 17
8 18 19
9 17 18
10 16 19
11 15 18
12 14 19
13 14 16
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 14 16
7 13 17
8 12 18
9 11 19
10 16 17
11 15 18
12 15 19
13 16 19
14 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 14 16
7 13 17
8 12 18
9 11 19
10 16 18
11 15 17
12 16 19
13 15 19
14 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 14 16
7 13 17
8 12 18
9 11 19
10 17 19
11 17 18
12 15 16
13 16 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 14 16
7 13 17
8 12 18
9 11 19
10 18 19
11 17 18
12 16 19
13 15 16
14 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 14 16
7 15 17
8 16 17
9 11 18
10 12 19
11 13 19
12 13 18
14 17 19
15 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 14 16
7 15 17
8 16 18
9 11 19
10 12 18
11 13 17
12 16 19
13 15 19
14 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 14 16
7 15 17
8 17 18
9 11 18
10 12 19
11 17 19
12 13 16
13 14 19
15 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 14 16
7 15 17
8 18 19
9 11 18
10 12 19
11 17 19
12 16 18
13 14 17
13 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 14 16
7 16 17
8 15 17
9 11 18
10 13 19
11 12 19
12 13 18
14 17 19
15 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 14 16
7 16 17
8 15 18
9 11 19
10 13 17
11 12 18
12 15 19
13 16 19
14 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 14 16
7 16 17
8 17 18
9 11 18
10 17 19
11 12 19
12 13 15
13 14 19
15 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 14 16
7 16 17
8 17 18
9 11 19
10 17 19
11 12 18
12 13 15
13 16 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 14 16
7 16 17
8 17 18
9 11 19
10 18 19
11 12 18
12 13 19
13 15 16
14 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 14 16
7 16 17
8 18 19
9 11 18
10 17 19
11 12 19
12 15 18
13 14 17
13 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 14 16
7 17 18
8 15 17
9 11 18
10 13 19
11 17 19
12 13 16
12 14 19
15 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 14 16
7 17 18
8 15 19
9 11 17
10 13 18
11 18 19
12 14 19
12 15 16
13 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 14 16
7 17 18
8 16 17
9 11 18
10 17 19
11 13 19
12 13 15
12 14 19
15 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 14 16
7 17 18
8 16 17
9 11 19
10 17 19
11 13 18
12 13 15
12 16 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 14 16
7 17 18
8 16 17
9 11 19
10 18 19
11 13 18
12 13 19
12 15 16
14 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 14 16
7 17 18
8 16 19
9 11 17
10 18 19
11 13 18
12 14 19
12 15 16
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 14 16
7 17 18
8 17 19
9 11 18
10 16 17
11 15 19
12 13 15
12 14 19
13 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 14 16
7 17 18
8 17 19
9 11 18
10 16 19
11 15 17
12 13 16
12 14 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 14 16
7 17 18
8 17 19
9 11 19
10 16 17
11 15 18
12 13 15
12 16 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 14 16
7 17 18
8 17 19
9 11 19
10 16 18
11 15 17
12 13 16
12 15 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 13 16
8 12 18
9 17 18
10 17 19
11 12 19
11 14 15
13 14 19
15 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 13 16
8 12 18
9 17 19
10 17 18
11 12 19
11 14 15
13 15 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 13 16
8 12 18
9 17 19
10 18 19
11 12 19
11 14 18
13 15 17
14 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 13 16
8 12 18
9 18 19
10 17 19
11 12 19
11 15 18
13 14 17
14 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 13 18
8 12 19
9 16 18
10 16 19
11 14 15
11 18 19
12 14 17
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 13 18
8 12 19
9 16 18
10 17 19
11 14 19
11 15 18
12 14 17
13 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 13 18
8 12 19
9 16 19
10 16 18
11 14 15
11 18 19
12 15 17
13 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 13 18
8 12 19
9 16 19
10 17 18
11 14 18
11 15 19
12 15 16
13 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 14 16
8 15 17
9 12 18
10 13 19
11 12 19
11 13 18
14 17 19
15 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 14 16
8 15 18
9 12 19
10 13 17
11 12 18
11 15 19
13 16 19
14 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 14 16
8 17 18
9 12 18
10 17 19
11 12 19
11 13 15
13 14 19
15 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 14 16
8 17 18
9 12 19
10 17 19
11 12 18
11 13 15
13 16 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 14 16
8 17 18
9 12 19
10 18 19
11 12 18
11 13 19
13 15 16
14 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 14 16
8 18 19
9 12 18
10 17 19
11 12 19
11 15 18
13 14 17
13 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 14 18
8 15 19
9 12 16
10 13 17
11 14 19
11 15 18
12 17 19
13 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 14 18
8 16 18
9 12 17
10 16 19
11 13 15
11 14 19
12 13 19
15 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 14 18
8 16 18
9 12 19
10 16 19
11 13 15
11 18 19
12 13 17
14 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 14 18
8 16 18
9 12 19
10 17 19
11 13 19
11 15 18
12 13 17
14 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 14 18
8 16 19
9 12 17
10 16 18
11 13 15
11 14 19
12 15 19
13 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 14 18
8 16 19
9 12 17
10 18 19
11 13 18
11 14 19
12 15 16
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 14 18
8 16 19
9 12 19
10 16 18
11 13 15
11 18 19
12 15 17
13 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 14 18
8 16 19
9 12 19
10 17 18
11 13 18
11 15 19
12 15 16
13 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 14 18
8 18 19
9 12 16
10 17 19
11 14 19
11 15 18
12 13 17
13 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 15 16
8 14 17
9 13 18
10 12 19
11 12 18
11 13 19
14 16 19
15 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 15 16
8 14 18
9 13 17
10 12 19
11 12 18
11 14 19
13 16 19
15 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 15 16
8 17 18
9 17 19
10 12 18
11 12 19
11 13 14
13 15 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 15 16
8 17 18
9 17 19
10 12 19
11 12 18
11 13 14
13 16 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 15 16
8 17 18
9 18 19
10 12 19
11 12 18
11 13 19
13 14 16
14 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 15 16
8 18 19
9 17 18
10 12 19
11 12 18
11 14 19
13 14 16
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 15 18
8 14 19
9 13 16
10 12 17
11 14 18
11 15 19
12 16 19
13 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 15 18
8 16 18
9 16 19
10 12 17
11 13 14
11 15 19
12 13 19
14 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 15 18
8 16 18
9 16 19
10 12 19
11 13 14
11 18 19
12 13 17
14 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 15 18
8 16 18
9 17 19
10 12 19
11 13 19
11 14 18
12 13 17
14 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 15 18
8 16 19
9 16 18
10 12 17
11 13 14
11 15 19
12 14 19
13 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 15 18
8 16 19
9 16 18
10 12 19
11 13 14
11 18 19
12 14 17
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 15 18
8 16 19
9 17 18
10 12 19
11 13 18
11 14 19
12 14 16
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 15 18
8 16 19
9 18 19
10 12 17
11 13 18
11 15 19
12 14 16
13 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 15 18
8 18 19
9 16 19
10 12 17
11 14 18
11 15 19
12 13 16
13 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 16 18
8 16 19
9 17 18
10 17 19
11 12 13
11 14 15
12 14 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 16 18
8 16 19
9 17 18
10 18 19
11 12 13
11 14 19
12 14 15
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 16 18
8 16 19
9 17 19
10 17 18
11 12 13
11 14 15
12 15 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 16 18
8 16 19
9 17 19
10 18 19
11 12 13
11 14 18
12 15 17
13 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 16 18
8 17 18
9 16 19
10 17 19
11 12 14
11 13 15
12 13 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 16 18
8 17 18
9 16 19
10 18 19
11 12 14
11 13 19
12 13 15
14 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 16 18
8 17 18
9 17 19
10 16 19
11 12 15
11 13 14
12 13 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 16 18
8 17 18
9 17 19
10 18 19
11 12 19
11 13 14
12 13 15
14 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 16 18
8 17 19
9 16 19
10 17 18
11 12 14
11 13 15
12 15 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 16 18
8 17 19
9 16 19
10 18 19
11 12 14
11 13 18
12 15 17
13 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 16 18
8 17 19
9 17 18
10 16 19
11 12 15
11 13 14
12 14 19
13 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 16 18
8 17 19
9 17 18
10 18 19
11 12 19
11 13 14
12 14 15
13 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 16 18
8 18 19
9 16 19
10 17 18
11 12 14
11 15 19
12 13 15
13 14 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 16 18
8 18 19
9 16 19
10 17 19
11 12 14
11 15 18
12 13 17
13 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 16 18
8 18 19
9 17 18
10 16 19
11 12 15
11 14 19
12 13 14
13 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 16 18
8 18 19
9 17 18
10 17 19
11 12 19
11 14 15
12 13 14
13 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 16 18
8 18 19
9 17 19
10 16 19
11 12 15
11 14 18
12 13 17
13 14 15

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 10 14
5 9 15
6 16 17
7 16 18
8 18 19
9 17 19
10 17 18
11 12 19
11 14 15
12 13 15
13 14 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 12
5 14 15
6 9 16
7 9 17
8 14 18
10 13 19
10 16 18
11 15 19
12 18 19
13 15 17
14 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 12
5 14 15
6 9 16
7 9 17
8 14 18
10 13 19
10 17 18
11 18 19
12 15 19
13 15 16
14 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 12
5 14 15
6 9 16
7 9 17
8 18 19
10 16 18
10 17 19
11 14 19
12 15 18
13 14 17
13 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 11 15
6 9 10
7 16 17
8 16 18
9 17 19
10 18 19
12 13 19
12 14 18
13 15 17
14 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 11 15
6 9 10
7 16 17
8 16 18
9 18 19
10 17 19
12 13 19
12 15 18
13 14 17
14 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 11 15
6 9 10
7 16 17
8 18 19
9 16 18
10 17 19
12 14 19
12 15 18
13 14 17
13 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 13 15
6 9 16
7 14 17
8 10 18
9 12 19
10 16 17
11 15 19
12 15 18
13 17 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 13 15
6 9 16
7 14 17
8 10 18
9 12 19
10 16 19
11 15 17
12 16 18
13 17 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 13 15
6 9 16
7 14 17
8 10 18
9 12 19
10 17 19
11 17 18
12 15 16
13 16 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 13 15
6 9 16
7 15 17
8 10 18
9 17 18
10 12 19
11 17 19
12 14 16
13 14 19
15 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 13 15
6 9 16
7 15 17
8 10 18
9 17 19
10 12 19
11 17 18
12 14 16
13 16 19
14 15 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 13 15
6 9 16
7 15 17
8 10 18
9 17 19
10 12 19
11 18 19
12 14 18
13 16 17
14 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 13 15
6 9 16
7 15 17
8 10 18
9 18 19
10 12 19
11 17 19
12 16 18
13 14 17
14 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 13 15
6 9 16
7 16 17
8 10 18
9 15 17
10 14 19
11 12 19
12 14 18
13 17 19
15 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 13 15
6 9 16
7 16 17
8 10 18
9 15 19
10 14 17
11 12 19
12 15 18
13 17 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 13 15
6 9 16
7 16 17
8 10 18
9 17 18
10 17 19
11 12 19
12 14 15
13 14 19
15 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 13 15
6 9 16
7 17 18
8 10 17
9 15 18
10 14 19
11 18 19
12 13 19
12 14 16
15 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 13 15
6 9 16
7 17 18
8 10 17
9 15 19
10 14 18
11 18 19
12 13 19
12 15 16
14 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 13 15
6 9 16
7 17 18
8 10 17
9 18 19
10 16 18
11 15 19
12 13 19
12 14 15
14 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 13 15
6 9 16
7 17 18
8 10 17
9 18 19
10 16 19
11 15 18
12 13 19
12 14 16
14 15 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 13 15
6 9 16
7 17 18
8 10 19
9 15 17
10 14 18
11 17 19
12 14 16
12 15 19
13 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 13 15
6 9 16
7 17 18
8 10 19
9 15 17
10 14 18
11 18 19
12 14 19
12 15 16
13 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 13 15
6 9 16
7 17 18
8 10 19
9 17 19
10 16 17
11 15 18
12 14 15
12 16 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 13 15
6 9 16
7 17 18
8 10 19
9 17 19
10 16 18
11 15 17
12 14 16
12 15 19
13 14 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 14 15
6 9 16
7 13 17
8 12 18
9 10 19
10 16 18
11 15 17
12 16 19
13 15 19
14 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 14 15
6 9 16
7 13 17
8 12 18
9 10 19
10 17 18
11 17 19
12 15 16
13 15 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 14 15
6 9 16
7 15 17
8 16 18
9 10 19
10 12 18
11 13 17
12 16 19
13 15 19
14 17 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 14 15
6 9 16
7 15 17
8 17 18
9 10 18
10 12 19
11 17 19
12 13 16
13 14 19
15 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 14 15
6 9 16
7 15 17
8 17 18
9 10 19
10 12 18
11 17 19
12 13 16
13 15 19
14 16 18

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 14 15
6 9 16
7 15 17
8 17 18
9 10 19
10 12 18
11 18 19
12 13 19
13 15 16
14 16 17

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
2 4 11
2 5 12
3 4 13
3 11 14
5 14 15
6 9 16
7 15 17
8 18 19
9 10 18
10 12 19
11 17 19
12 16 18
13 14 17
13 15 16

1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 7 10
